unique_code,quantity,name,discount,origin,account_id,partner_id,price_subtotal,price_unit,product_id,invoice_id,uom_id,currency_id,tax_code
15178,1,Actuacions 24.06-30.06 sant Josep,0.0,,Ventas de mercaderías en España,720,2113,2113,VARIOS - SIN DEFINIR,5236,1,EUR,S_IVA21B
15167,20,[1108] NFC CIRCULAR - PVC RIGIDO SUP. PLASTICAS (LOGO LINK),0.0,BCN\OUT\00945,Ventas de mercaderías en España,92,25,"1,25",NFC CIRCULAR - PVC RIGIDO SUP. PLASTICAS (LOGO LINK),5232,1,EUR,S_IVA21B
15168,1,[1112] LECTOR MANUAL NFC · BLUETOOTH,0.0,BCN\OUT\00945,Ventas de mercaderías en España,92,200,200,LECTOR MANUAL NFC · BLUETOOTH,5232,1,EUR,S_IVA21B
15166,100,[778] GUIA CENTRADORA NEGRA 830MM (NE/CBL),0.0,BCN\OUT\00949,Ventas de mercaderías en España,627,1500,15,GUIA CENTRADORA NEGRA 830MM (NE/CBL),5231,1,EUR,S_IVA21B
15160,4,[254] ESLINGA EASY 3500L (NE/CBL),0.0,BCN\OUT\00954,Ventas de mercaderías en España,103,"19,6","4,9",ESLINGA EASY 3500L (NE/CBL),5230,1,EUR,S_IVA21B
15161,4,[1226] ESLINGA EASY 2400L (NE/CBL),0.0,BCN\OUT\00954,Ventas de mercaderías en España,103,18,"4,5",ESLINGA EASY 2400L (NE/CBL),5230,1,EUR,S_IVA21B
15162,8,[152] POLEAS ANCHAS 65MM  (X4) (NE/CBL),0.0,BCN\OUT\00954,Ventas de mercaderías en España,103,"19,04","2,38",POLEAS ANCHAS 65MM  (X4) (NE/CBL),5230,1,EUR,S_IVA21B
15163,8,[586] CASQUILLO DE POLEA ANCHA 18X69MM (NE/CBL),0.0,BCN\OUT\00954,Ventas de mercaderías en España,103,"3,04","0,38",CASQUILLO DE POLEA ANCHA 18X69MM (NE/CBL),5230,1,EUR,S_IVA21B
15164,4,[153] POLEAS ESTRECHAS 58MM (X2) (NE/CBL),0.0,BCN\OUT\00954,Ventas de mercaderías en España,103,"9,52","2,38",POLEAS ESTRECHAS 58MM (X2) (NE/CBL),5230,1,EUR,S_IVA21B
15165,4,[587] CASQUILLO DE POLEA ESTRECHA 18X60MM (NE/CBL),0.0,BCN\OUT\00954,Ventas de mercaderías en España,103,"1,52","0,38",CASQUILLO DE POLEA ESTRECHA 18X60MM (NE/CBL),5230,1,EUR,S_IVA21B
15041,1,INFORMADOR MEDIOAMBIENTAL JUNY,0.0,,Ventas de mercaderías en España,436,1345,1345,VARIOS - SIN DEFINIR,5190,1,EUR,S_IVA21B
15027,80,VACRIS Actuaciones preventivas CATALUNYA juny,0.0,,Ventas de mercaderías en España,371,1376,"17,2",VARIOS - SIN DEFINIR,5187,1,EUR,S_IVA21B
15028,245,VACRIS Actuaciones Preventives BALEARS juny,0.0,,Ventas de mercaderías en España,371,4214,"17,2",VARIOS - SIN DEFINIR,5187,1,EUR,S_IVA21B
15029,29,VACRIS actuacions correctives BALEARS juny,0.0,,Ventas de mercaderías en España,371,"1731,59","59,71",VARIOS - SIN DEFINIR,5187,1,EUR,S_IVA21B
15030,15,VACRIS Actuacion correctives CATALUNYA juny,0.0,,Ventas de mercaderías en España,371,"895,65","59,71",VARIOS - SIN DEFINIR,5187,1,EUR,S_IVA21B
15011,8,[690] TAPA USUARIO AZUL CLARO RAL.5012 3000L. MOD.BCN (NE/CBL),0.0,BCN\OUT\00944,Ventas de mercaderías en España,539,"933,36","116,67",TAPA USUARIO AZUL CLARO RAL.5012 3000L. MOD.BCN (NE/CBL),5180,1,EUR,S_IVA21B
15012,1,PORTES VENTAS,0.0,BCN\OUT\00944,Prestaciones de servicios en España,539,45,45,PORTES VENTAS,5180,1,EUR,S_IVA21B
15009,12,[1247] POLEA 110MM SOTERRADO (NE/SOT) (PLAZO 23 DÍAS),0.0,BCN\OUT\00948,Ventas de mercaderías en España,216,"129,6","10,8",POLEA 110MM SOTERRADO (NE/SOT),5179,1,EUR,S_IVA21B
15010,24,[1248] CABLE DE ACERO CON GUARDACABOS - TERMINADO (SOT) (PLAZO: 48H),0.0,BCN\OUT\00948,Ventas de productos terminados en España,216,288,12,CABLE DE ACERO CON GUARDACABOS - TERMINADO (SOT) ,5179,1,EUR,S_IVA21B
15008,1,[253] TAPA CIEGA GRIS RAL.7038 3500L. (NE/CBL),0.0,BCN\OUT\00933,Ventas de mercaderías en España,82,130,130,TAPA CIEGA GRIS RAL.7038 3500L. (NE/CBL),5178,1,EUR,S_IVA21B
15006,100,[VARIOS] ADHESIVOS SEGUN DISEÑO SOLICITADO ,0.0,BCN\OUT\00927,Ventas de productos terminados en España,428,420,"4,2",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5177,1,EUR,S_IVA21B
15007,1,PORTES VENTAS,0.0,BCN\OUT\00927,Prestaciones de servicios en España,428,15,15,PORTES VENTAS,5177,1,EUR,S_IVA21B
15003,60,ADHESIVOS SEGUN DISEÑO SOLICITADO  400x230,0.0,BCN\OUT\00937,Ventas de productos terminados en España,428,264,"4,4",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5176,1,EUR,S_IVA21B
15004,40,ADHESIVOS SEGUN DISEÑO SOLICITADO 300 X 200,0.0,BCN\OUT\00937,Ventas de productos terminados en España,428,88,"2,2",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5176,1,EUR,S_IVA21B
15005,1,PORTES,0.0,BCN\OUT\00937,Prestaciones de servicios en España,428,15,15,PORTES VENTAS,5176,1,EUR,S_IVA21B
15000,720,1E001064 E001 Etiqueta PRYSMIAN GROUP Diam.80 ,0.0,BCN\OUT\00942,Ventas de productos terminados en España,170,"61,2","0,085",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5175,1,EUR,S_IVA21B
15001,1,PORTES PAQUETERIA (NACEX),0.0,BCN\OUT\00942,Ventas de mercaderías en España,170,7,7,PORTES PAQUETERIA (NACEX),5175,1,EUR,S_IVA21B
15002,720,1E001065 E001 Etiqueta PRYSMIAN GROUP Diam.80 ,0.0,BCN\OUT\00942,Ventas de productos terminados en España,170,"61,2","0,085",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5175,1,EUR,S_IVA21B
14979,14,Amortidor busties soterrat,7.0,,Ventas de mercaderías en España,654,"481,74",37,VARIOS - SIN DEFINIR,5171,1,EUR,S_IVA21B
14985,25,pintat+reparacio+adhesius soterrats,7.0,,Ventas de mercaderías en España,654,"4487,25",193,VARIOS - SIN DEFINIR,5171,1,EUR,S_IVA21B
14978,1,"Manteniment dels contenidors soterrats de l'àrea de Carrer Hospital amb carrer Pere Cardona
Revisió i substitució dels elements mecànics de desgast del contenidor en mal estat.
Substitució de 12 cables i 4 corrioles.
Substitució dels amortidors de la portella de les 5 fraccions.
Ubicacio Carrer Hospital / Carrer Pere Cardona",0.0,,Ventas de mercaderías en España,26,1250,1250,VARIOS - SIN DEFINIR,5170,1,EUR,S_IVA21B
,,,,,,,345,345,,,,,
,,,,,,,100,100,,,,,
,,,,,,,225,45,,,,,
,,,,,,,1440,180,,,,,
,,,,,,,128,8,,,,,
,,,,,,,176,11,,,,,
,,,,,,,320,40,,,,,
,,,,,,,434,434,,,,,
,,,,,,,1428,34,,,,,
,,,,,,,1507,"68,5",,,,,
,,,,,,,"2317,25","2317,25",,,,,
,,,,,,,"9,3",10,,,,,
,,,,,,,"416,18","17,9",,,,,
,,,,,,,"140,62","10,8",,,,,
,,,,,,,"42,97","15,4",,,,,
,,,,,,,"550,56",37,,,,,
,,,,,,,"130,2",28,,,,,
,,,,,,,"3589,8",193,,,,,
,,,,,,,"96,26","1,5",,,,,
,,,,,,,"6,05","6,5",,,,,
,,,,,,,"130,2",140,,,,,
,,,,,,,"530,1",190,,,,,
,,,,,,,"353,4",190,,,,,
,,,,,,,"130,2",140,,,,,
,,,,,,,"223,2",120,,,,,
,,,,,,,"97,65",105,,,,,
,,,,,,,0,140,,,,,
,,,,,,,40,10,,,,,
,,,,,,,520,130,,,,,
,,,,,,,780,130,,,,,
,,,,,,,380,95,,,,,
,,,,,,,"1332,4","33,31",,,,,
,,,,,,,75,"1,5",,,,,
,,,,,,,200,1,,,,,
,,,,,,,"7,44","7,44",,,,,
,,,,,,,"7,44","7,44",,,,,
,,,,,,,420,"4,2",,,,,
,,,,,,,15,15,,,,,
,,,,,,,1345,1345,,,,,
,,,,,,,3400,"6,8",,,,,
,,,,,,,415,415,,,,,
,,,,,,,2116,2116,,,,,
,,,,,,,1964,1964,,,,,
,,,,,,,1657,1657,,,,,
,,,,,,,"768,4","6,8",,,,,
,,,,,,,3561,3561,,,,,
,,,,,,,2322,"17,2",,,,,
,,,,,,,"1668,4","17,2",,,,,
,,,,,,,"1731,59","59,71",,,,,
,,,,,,,1860,310,,,,,
,,,,,,,1650,275,,,,,
,,,,,,,270,45,,,,,
,,,,,,,6750,"1,5",,,,,
,,,,,,,"1687,5","0,375",,,,,
,,,,,,,2000,250,,,,,
,,,,,,,1250,250,,,,,
,,,,,,,"503,5","0,53",,,,,
,,,,,,,760,"0,4",,,,,
,,,,,,,"89,1","0,27",,,,,
,,,,,,,"37,99","0,3799",,,,,
,,,,,,,4,"0,02",,,,,
,,,,,,,8,"0,08",,,,,
,,,,,,,8,"0,02",,,,,
,,,,,,,660,20,,,,,
,,,,,,,434,434,,,,,
,,,,,,,2006,34,,,,,
,,,,,,,959,"68,5",,,,,
,,,,,,,"115,92","0,42",,,,,
,,,,,,,200,1,,,,,
,,,,,,,"2317,25","2317,25",,,,,
,,,,,,,75,"1,5",,,,,
,,,,,,,1345,1345,,,,,
,,,,,,,"2317,25","2317,25",,,,,
,,,,,,,4558,"17,2",,,,,
,,,,,,,"59,71","59,71",,,,,
,,,,,,,345,345,,,,,
,,,,,,,100,100,,,,,
,,,,,,,"540,4","540,4",,,,,
,,,,,,,750,250,,,,,
,,,,,,,1120,"0,4",,,,,
,,,,,,,"1139,5","0,53",,,,,
,,,,,,,"418,5","0,27",,,,,
,,,,,,,"2520,34","2520,34",,,,,
,,,,,,,3111,3111,,,,,
,,,,,,,1185,1185,,,,,
,,,,,,,"2625,9","2625,9",,,,,
,,,,,,,"1052,14","1052,14",,,,,
,,,,,,,"3583,6","6,8",,,,,
,,,,,,,135,135,,,,,
,,,,,,,"271,67","271,67",,,,,
,,,,,,,"381,3",10,,,,,
,,,,,,,"2380,52","17,9",,,,,
,,,,,,,"451,98","10,8",,,,,
,,,,,,,"343,73","15,4",,,,,
,,,,,,,"584,97",37,,,,,
,,,,,,,"729,12",28,,,,,
,,,,,,,"26,04",28,,,,,
,,,,,,,"13,02",7,,,,,
,,,,,,,"26,04",7,,,,,
,,,,,,,"3230,82",193,,,,,
,,,,,,,"531,5","1,5",,,,,
,,,,,,,"108,81","6,5",,,,,
,,,,,,,"641,7",30,,,,,
,,,,,,,"46,5",5,,,,,
,,,,,,,"5124,3",190,,,,,
,,,,,,,"1590,3",190,,,,,
,,,,,,,"260,4",140,,,,,
,,,,,,,"5477,7",190,,,,,
,,,,,,,"1236,9",190,,,,,
,,,,,,,186,200,,,,,
,,,,,,,"3571,2",120,,,,,
,,,,,,,"1004,4",120,,,,,
,,,,,,,"260,4",140,,,,,
,,,,,,,60,4,,,,,
,,,,,,,900,90,,,,,
,,,,,,,900,90,,,,,
,,,,,,,"42,9","4,29",,,,,
,,,,,,,45,45,,,,,
,,,,,,,450,90,,,,,
,,,,,,,325,65,,,,,
,,,,,,,70,14,,,,,
,,,,,,,45,45,,,,,
,,,,,,,145,145,,,,,
,,,,,,,130,130,,,,,
,,,,,,,90,"4,5",,,,,
,,,,,,,24,4,,,,,
,,,,,,,"53,2","0,95",,,,,
,,,,,,,"25,76","0,92",,,,,
,,,,,,,390,130,,,,,
,,,,,,,390,130,,,,,
,,,,,,,"21,6","1,8",,,,,
,,,,,,,"144,48","2,58",,,,,
,,,,,,,"66,64","2,38",,,,,
,,,,,,,"324,36","27,03",,,,,
,,,,,,,114,"9,5",,,,,
,,,,,,,"12,87","4,29",,,,,
,,,,,,,130,130,,,,,
,,,,,,,130,130,,,,,
,,,,,,,270,90,,,,,
,,,,,,,"1799,94","89,9969",,,,,
,,,,,,,"76,25","7,6245",,,,,
,,,,,,,"172,5","17,25",,,,,
,,,,,,,280,28,,,,,
,,,,,,,65,"6,4997",,,,,
,,,,,,,"47,04","0,9408",,,,,
,,,,,,,42,"0,84",,,,,
,,,,,,,38,38,,,,,
,,,,,,,0,0,,,,,
,,,,,,,429,"4,29",,,,,
,,,,,,,"816,69","116,67",,,,,
,,,,,,,"816,69","116,67",,,,,
,,,,,,,720,90,,,,,
,,,,,,,520,130,,,,,
,,,,,,,260,130,,,,,
,,,,,,,190,95,,,,,
,,,,,,,180,90,,,,,
,,,,,,,180,90,,,,,
,,,,,,,35,35,,,,,
,,,,,,,"1214,32","151,79",,,,,
,,,,,,,"8,8","1,1",,,,,
,,,,,,,"122,04","122,04",,,,,
,,,,,,,"1,1","1,1",,,,,
,,,,,,,"413,6","413,6",,,,,
,,,,,,,"61,2","0,085",,,,,
,,,,,,,"61,2","0,085",,,,,
,,,,,,,"350,01","116,67",,,,,
,,,,,,,"350,01","116,67",,,,,
,,,,,,,2080,130,,,,,
,,,,,,,760,95,,,,,
,,,,,,,68,"8,5",,,,,
,,,,,,,4030,130,,,,,
,,,,,,,2945,95,,,,,
,,,,,,,"263,5","8,5",,,,,
,,,,,,,2470,130,,,,,
,,,,,,,990,90,,,,,
,,,,,,,715,65,,,,,
,,,,,,,270,90,,,,,
,,,,,,,260,130,,,,,
,,,,,,,105,7,,,,,
,,,,,,,"18,9","6,3",,,,,
,,,,,,,50,50,,,,,
,,,,,,,1345,1345,,,,,
,,,,,,,"448,3","448,3",,,,,
,,,,,,,"316,2",10,,,,,
,,,,,,,"1814,52","17,9",,,,,
,,,,,,,"682,99","10,8",,,,,
,,,,,,,"1117,12","15,4",,,,,
,,,,,,,"894,66",37,,,,,
,,,,,,,"13,02","3,5",,,,,
,,,,,,,"223,2",120,,,,,
,,,,,,,"84,63",7,,,,,
,,,,,,,"52,08",7,,,,,
,,,,,,,"5384,7",193,,,,,
,,,,,,,"445,01","1,5",,,,,
,,,,,,,"163,22","6,5",,,,,
,,,,,,,"530,1",30,,,,,
,,,,,,,"60,45",5,,,,,
,,,,,,,"4417,5",190,,,,,
,,,,,,,"130,2",140,,,,,
,,,,,,,"3180,6",190,,,,,
,,,,,,,"883,5",190,,,,,
,,,,,,,"390,6",140,,,,,
,,,,,,,"130,2",140,,,,,
,,,,,,,"3180,6",190,,,,,
,,,,,,,"1236,9",190,,,,,
,,,,,,,1860,200,,,,,
,,,,,,,"292,95",105,,,,,
,,,,,,,"1897,2",120,,,,,
,,,,,,,"1227,6",120,,,,,
,,,,,,,"260,4",140,,,,,
,,,,,,,"963,48",28,,,,,
,,,,,,,"234,36",28,,,,,
,,,,,,,"139,5","69,75",,,,,
,,,,,,,0,0,,,,,
,,,,,,,4680,130,,,,,
,,,,,,,2600,130,,,,,
,,,,,,,2660,95,,,,,
,,,,,,,238,"8,5",,,,,
,,,,,,,1350,90,,,,,
,,,,,,,360,90,,,,,
,,,,,,,260,65,,,,,
,,,,,,,"127,5","8,5",,,,,
,,,,,,,1560,130,,,,,
,,,,,,,270,90,,,,,
,,,,,,,"25,5","8,5",,,,,
,,,,,,,"94,5","6,3",,,,,
,,,,,,,350,350,,,,,
,,,,,,,"1359,54","1359,54",,,,,
,,,,,,,"1966,5","1966,5",,,,,
,,,,,,,"2434,4","6,8",,,,,
,,,,,,,6210,45,,,,,
,,,,,,,"60,65","12,13",,,,,
,,,,,,,"16,6","4,15",,,,,
,,,,,,,"71,3","1,55",,,,,
,,,,,,,1140,380,,,,,
,,,,,,,900,30,,,,,
,,,,,,,240,240,,,,,
,,,,,,,200,1,,,,,
,,,,,,,100,"0,2",,,,,
,,,,,,,117,"0,2",,,,,
,,,,,,,285,"0,95",,,,,
,,,,,,,45,"0,075",,,,,
,,,,,,,28,7,,,,,
,,,,,,,"1668,4","17,2",,,,,
,,,,,,,"477,68","59,71",,,,,
,,,,,,,240,240,,,,,
,,,,,,,1250,250,,,,,
,,,,,,,750,250,,,,,
,,,,,,,"980,5","0,53",,,,,
,,,,,,,336,"0,7",,,,,
,,,,,,,90,"0,15",,,,,
,,,,,,,189,"0,27",,,,,
,,,,,,,12,"0,02",,,,,
,,,,,,,12,"0,08",,,,,
,,,,,,,8,"0,02",,,,,
,,,,,,,1242,27,,,,,
,,,,,,,"2317,25","2317,25",,,,,
,,,,,,,30,30,,,,,
,,,,,,,"12254,9","12254,9",,,,,
,,,,,,,145,145,,,,,
,,,,,,,80,"1,6",,,,,
,,,,,,,2100,"1,5",,,,,
,,,,,,,780,130,,,,,
,,,,,,,570,95,,,,,
,,,,,,,175,"3,5",,,,,
,,,,,,,150,"2,5",,,,,
,,,,,,,"395,6","17,2",,,,,
,,,,,,,"59,71","59,71",,,,,
,,,,,,,"88,5","8,85",,,,,
,,,,,,,"497,42","2,66",,,,,
,,,,,,,0,0,,,,,
,,,,,,,570,570,,,,,
,,,,,,,680,680,,,,,
,,,,,,,"334,8",10,,,,,
,,,,,,,"2197,4","17,9",,,,,
,,,,,,,"843,7","10,8",,,,,
,,,,,,,"1131,44","15,4",,,,,
,,,,,,,"412,92",37,,,,,
,,,,,,,"3,26","3,5",,,,,
,,,,,,,"446,4",120,,,,,
,,,,,,,"227,85",7,,,,,
,,,,,,,"143,22",7,,,,,
,,,,,,,"4487,25",193,,,,,
,,,,,,,"629,15","1,5",,,,,
,,,,,,,"187,4","6,5",,,,,
,,,,,,,558,30,,,,,
,,,,,,,"18,6",5,,,,,
,,,,,,,"3003,9",190,,,,,
,,,,,,,"4296,6",140,,,,,
,,,,,,,"6361,2",190,,,,,
,,,,,,,"5654,4",190,,,,,
,,,,,,,"1822,8",140,,,,,
,,,,,,,"390,6",140,,,,,
,,,,,,,5301,190,,,,,
,,,,,,,"1413,6",190,,,,,
,,,,,,,8184,200,,,,,
,,,,,,,"781,2",105,,,,,
,,,,,,,3348,120,,,,,
,,,,,,,1116,120,,,,,
,,,,,,,"820,26",147,,,,,
,,,,,,,"1015,56",28,,,,,
,,,,,,,"78,12",28,,,,,
,,,,,,,4180,4180,,,,,
,,,,,,,"1895,11","1895,11",,,,,
,,,,,,,1950,130,,,,,
,,,,,,,1040,130,,,,,
,,,,,,,760,95,,,,,
,,,,,,,90,45,,,,,
,,,,,,,"2317,25","2317,25",,,,,
,,,,,,,86,"4,3",,,,,
,,,,,,,49,"4,9",,,,,
,,,,,,,800,"0,4",,,,,
,,,,,,,318,"0,53",,,,,
,,,,,,,168,"0,7",,,,,
,,,,,,,297,"0,27",,,,,
,,,,,,,"37,99","0,3799",,,,,
,,,,,,,8,"0,02",,,,,
,,,,,,,6,"0,02",,,,,
,,,,,,,1593,27,,,,,
,,,,,,,"48,96","0,085",,,,,
,,,,,,,"48,96","0,085",,,,,
,,,,,,,"190,76","0,38",,,,,
,,,,,,,"113,24","0,38",,,,,
,,,,,,,200,4,,,,,
,,,,,,,600,4,,,,,
,,,,,,,600,4,,,,,
,,,,,,,285,"1,9",,,,,
,,,,,,,95,"1,9",,,,,
,,,,,,,540,90,,,,,
,,,,,,,540,90,,,,,
,,,,,,,390,65,,,,,
,,,,,,,60,10,,,,,
,,,,,,,360,90,,,,,
,,,,,,,360,90,,,,,
,,,,,,,"1799,94","89,9969",,,,,
,,,,,,,280,28,,,,,
,,,,,,,280,28,,,,,
,,,,,,,174,"14,5",,,,,
,,,,,,,174,"14,5",,,,,
,,,,,,,"431,25","17,25",,,,,
,,,,,,,38,38,,,,,
,,,,,,,"58,5","6,5",,,,,
,,,,,,,1300,130,,,,,
,,,,,,,430,"8,6",,,,,
,,,,,,,45,45,,,,,
,,,,,,,"51,6","4,3",,,,,
,,,,,,,"431,25","17,25",,,,,
,,,,,,,"899,97","89,997",,,,,
,,,,,,,390,130,,,,,
,,,,,,,350,"1,75",,,,,
,,,,,,,600,600,,,,,
,,,,,,,1200,1200,,,,,
,,,,,,,"120,9",10,,,,,
,,,,,,,"2230,7","17,9",,,,,
,,,,,,,"903,96","10,8",,,,,
,,,,,,,845,"15,4",,,,,
,,,,,,,"344,1",37,,,,,
,,,,,,,"16,28","3,5",,,,,
,,,,,,,"111,6",120,,,,,
,,,,,,,"130,2",7,,,,,
,,,,,,,"104,16",7,,,,,
,,,,,,,"1794,9",193,,,,,
,,,,,,,"97,65","1,5",,,,,
,,,,,,,"108,81","6,5",,,,,
,,,,,,,"474,3",30,,,,,
,,,,,,,"41,85",5,,,,,
,,,,,,,"1413,6",190,,,,,
,,,,,,,1302,140,,,,,
,,,,,,,"2120,4",190,,,,,
,,,,,,,"1413,6",190,,,,,
,,,,,,,651,140,,,,,
,,,,,,,"390,6",140,,,,,
,,,,,,,"2297,1",190,,,,,
,,,,,,,"883,5",190,,,,,
,,,,,,,1488,200,,,,,
,,,,,,,"488,25",105,,,,,
,,,,,,,"1227,6",120,,,,,
,,,,,,,"1785,6",120,,,,,
,,,,,,,"136,71",147,,,,,
,,,,,,,"-323,94","-323,94",,,,,
,,,,,,,774,"17,2",,,,,
,,,,,,,"1530,8","17,2",,,,,
,,,,,,,"8431,25","8431,25",,,,,
,,,,,,,"2317,25","2317,25",,,,,
,,,,,,,246,246,,,,,
,,,,,,,"774,06","2,66",,,,,
,,,,,,,768,4,,,,,
,,,,,,,"25,8","4,3",,,,,
,,,,,,,144,12,,,,,
,,,,,,,3750,15,,,,,
,,,,,,,"25,8","4,3",,,,,
,,,,,,,"29,4","4,9",,,,,
,,,,,,,"25,8","4,3",,,,,
,,,,,,,1824,1824,,,,,
,,,,,,,570,570,,,,,
,,,,,,,90,90,,,,,
,,,,,,,345,345,,,,,
,,,,,,,1250,250,,,,,
,,,,,,,65,65,,,,,
,,,,,,,1290,1290,,,,,
,,,,,,,3720,3720,,,,,
,,,,,,,1860,310,,,,,
,,,,,,,1650,275,,,,,
,,,,,,,270,45,,,,,
,,,,,,,6750,"1,5",,,,,
,,,,,,,"1687,5","0,375",,,,,
,,,,,,,6750,45,,,,,
,,,,,,,118,59,,,,,
,,,,,,,612,17,,,,,
,,,,,,,236,59,,,,,
,,,,,,,"22237,93","23911,75",,,,,
,,,,,,,"431,25","17,25",,,,,
,,,,,,,21,"5,25",,,,,
,,,,,,,57,"14,25",,,,,
,,,,,,,7,7,,,,,
,,,,,,,118,"0,59",,,,,
,,,,,,,"123,6","8,24",,,,,
,,,,,,,"9,65","0,0643",,,,,
,,,,,,,"1,11","0,0074",,,,,
,,,,,,,11,"0,055",,,,,
,,,,,,,"11,14","11,14",,,,,
,,,,,,,"9,91","0,061",,,,,
,,,,,,,"8,03","0,0642",,,,,
,,,,,,,"77,92","0,4795",,,,,
,,,,,,,"7,19","9,5922",,,,,
,,,,,,,65,"0,26",,,,,
,,,,,,,"6,95","0,0397",,,,,
,,,,,,,"7,19","7,19",,,,,
,,,,,,,"9,91","0,061",,,,,
,,,,,,,"12,4","6,2",,,,,
,,,,,,,"71,73","7,97",,,,,
,,,,,,,"8,19","8,62",,,,,
,,,,,,,215,215,,,,,
,,,,,,,535,535,,,,,
,,,,,,,494,494,,,,,
,,,,,,,90,90,,,,,
,,,,,,,"345,8","2,66",,,,,
,,,,,,,476,4,,,,,
,,,,,,,3640,3640,,,,,
,,,,,,,2523,2523,,,,,
,,,,,,,5345,5345,,,,,
,,,,,,,"6523,81","6523,81",,,,,
,,,,,,,390,"15,6",,,,,
,,,,,,,74,"3,7",,,,,
,,,,,,,74,"3,7",,,,,
,,,,,,,74,"3,7",,,,,
,,,,,,,74,"3,7",,,,,
,,,,,,,74,"3,7",,,,,
,,,,,,,"746,64","93,33",,,,,
,,,,,,,"350,01","116,67",,,,,
,,,,,,,"136,5","6,5",,,,,
,,,,,,,"214,5","4,29",,,,,
,,,,,,,420,15,,,,,
,,,,,,,"2317,25","2317,25",,,,,
,,,,,,,1120,"0,4",,,,,
,,,,,,,318,"0,53",,,,,
,,,,,,,189,"0,27",,,,,
,,,,,,,"3,6","0,15",,,,,
,,,,,,,1105,1105,,,,,
,,,,,,,"501,02","19,27",,,,,
,,,,,,,2079,27,,,,,
,,,,,,,"651,55","130,31",,,,,
,,,,,,,"9,92","9,92",,,,,
,,,,,,,"8,8","1,1",,,,,
,,,,,,,"415,71","138,57",,,,,
,,,,,,,"18424,41","19811,19",,,,,
,,,,,,,2500,2500,,,,,
,,,,,,,472,59,,,,,
,,,,,,,1088,17,,,,,
,,,,,,,1207,17,,,,,
,,,,,,,118,59,,,,,
,,,,,,,1800,1800,,,,,
,,,,,,,"1393,84","2,66",,,,,
,,,,,,,1144,4,,,,,
,,,,,,,335,335,,,,,
,,,,,,,160,160,,,,,
,,,,,,,"2317,25","2317,25",,,,,
,,,,,,,"2436,4","0,4",,,,,
,,,,,,,1007,"0,53",,,,,
,,,,,,,672,"0,7",,,,,
,,,,,,,756,"0,27",,,,,
,,,,,,,"37,99","0,3799",,,,,
,,,,,,,20,"0,02",,,,,
,,,,,,,52,"0,08",,,,,
,,,,,,,18,"0,02",,,,,
,,,,,,,"501,02","19,27",,,,,
,,,,,,,2079,27,,,,,
,,,,,,,"1799,94","89,997",,,,,
,,,,,,,280,28,,,,,
,,,,,,,280,28,,,,,
,,,,,,,23,"0,115",,,,,
,,,,,,,1,"0,005",,,,,
,,,,,,,240,16,,,,,
,,,,,,,"1,28","0,0064",,,,,
,,,,,,,38,38,,,,,
,,,,,,,"61,2","0,085",,,,,
,,,,,,,"61,2","0,085",,,,,
,,,,,,,"431,25","17,25",,,,,
,,,,,,,"36,64","0,7327",,,,,
,,,,,,,"32,48","0,6496",,,,,
,,,,,,,"0,18","0,0035",,,,,
,,,,,,,"233,34","116,67",,,,,
,,,,,,,"233,34","116,67",,,,,
,,,,,,,531,59,,,,,
,,,,,,,5321,17,,,,,
,,,,,,,374,17,,,,,
,,,,,,,59,59,,,,,
,,,,,,,-684,"-0,12",,,,,
,,,,,,,1216,"0,4",,,,,
,,,,,,,"1738,4","0,53",,,,,
,,,,,,,336,"0,7",,,,,
,,,,,,,135,"0,27",,,,,
,,,,,,,4,"0,02",,,,,
,,,,,,,36,"0,08",,,,,
,,,,,,,8,"0,02",,,,,
,,,,,,,180,180,,,,,
,,,,,,,"102,5","102,5",,,,,
,,,,,,,200,200,,,,,
,,,,,,,470,470,,,,,
,,,,,,,750,250,,,,,
,,,,,,,"406,98","2,66",,,,,
,,,,,,,840,4,,,,,
,,,,,,,"774,06","2,66",,,,,
,,,,,,,768,4,,,,,
,,,,,,,620,620,,,,,
,,,,,,,315,315,,,,,
,,,,,,,180,180,,,,,
,,,,,,,135,135,,,,,
,,,,,,,180,180,,,,,
,,,,,,,190,190,,,,,
,,,,,,,837,27,,,,,
,,,,,,,770,35,,,,,
,,,,,,,"5915,84","5915,84",,,,,
,,,,,,,"2317,25","2317,25",,,,,
,,,,,,,"431,25","17,25",,,,,
,,,,,,,"239,7",282,,,,,
,,,,,,,6,6,,,,,
,,,,,,,2655,59,,,,,
,,,,,,,3944,17,,,,,
,,,,,,,170,17,,,,,
,,,,,,,413,59,,,,,
,,,,,,,"2579,5","2579,5",,,,,
,,,,,,,482,241,,,,,
,,,,,,,891,297,,,,,
,,,,,,,90,30,,,,,
,,,,,,,4200,3,,,,,
,,,,,,,0,0,,,,,
,,,,,,,115,115,,,,,
,,,,,,,735,735,,,,,
,,,,,,,1260,90,,,,,
,,,,,,,130,130,,,,,
,,,,,,,95,95,,,,,
,,,,,,,260,130,,,,,
,,,,,,,-80,-80,,,,,
,,,,,,,130,130,,,,,
,,,,,,,750,250,,,,,
,,,,,,,500,250,,,,,
